FID,FlightIdx,ACID,ACT_DATE,DEP,ARR,Elap_Time,DT,ClustID,D40A100ACT,D40A100ACH,Efficiency,YEAR,MONTH,DAY,Hour,MedianID
20131014629997,46596,UAL744,14-OCT-13 00:00:00,IAH,BOS,2013-10-14 12:30:00,12420.0,1,1340.44130574,1253.0761519,0.0697205462804,2013,10,14,12,-2
20131014633873,86731,UAL1578,14-OCT-13 00:00:00,IAH,BOS,2013-10-14 21:07:00,11880.0,2,1292.84945973,1248.57832977,0.0354572307542,2013,10,14,21,-2
20131014658678,121779,N664CP,14-OCT-13 00:00:00,IAH,BOS,2013-10-14 13:07:00,11820.0,2,1280.01843659,1248.41431733,0.0253154091747,2013,10,14,13,-2
20131014665298,97711,UAL1602,14-OCT-13 00:00:00,IAH,BOS,2013-10-15 00:21:00,11400.0,2,1277.00046449,1249.29700671,0.0221752374598,2013,10,15,0,-2
20131015690884,101401,UAL778,15-OCT-13 00:00:00,IAH,BOS,2013-10-15 00:40:00,12060.0,0,1298.97346197,1255.05704473,0.0349915706386,2013,10,15,0,-2
20131015710948,123519,UAL744,15-OCT-13 00:00:00,IAH,BOS,2013-10-15 12:23:00,12240.0,0,1307.01501055,1256.05087217,0.0405748998776,2013,10,15,12,-2
20131015734874,147788,UAL1634,15-OCT-13 00:00:00,IAH,BOS,2013-10-15 18:02:00,11220.0,2,1282.54093916,1248.6769663,0.0271198827016,2013,10,15,18,-2
20131015734980,163655,UAL1578,15-OCT-13 00:00:00,IAH,BOS,2013-10-15 21:09:00,11880.0,1,1328.12933356,1254.29904434,0.0588617918126,2013,10,15,21,-2
20131016772791,229104,UAL1634,16-OCT-13 00:00:00,IAH,BOS,2013-10-16 18:24:00,11280.0,0,1303.14309706,1256.73703602,0.036925832302,2013,10,16,18,-2
20131016793920,256467,UAL1602,16-OCT-13 00:00:00,IAH,BOS,2013-10-16 23:40:00,10740.0,0,1307.82489362,1257.54125397,0.0399856780038,2013,10,16,23,-2
20131016802027,178364,UAL205,16-OCT-13 00:00:00,IAH,BOS,2013-10-16 00:26:00,12120.0,1,1330.34529532,1257.26600912,0.0581255563014,2013,10,16,0,-2
20131016834477,245136,UAL1578,16-OCT-13 00:00:00,IAH,BOS,2013-10-16 21:07:00,11100.0,0,1303.76529872,1257.23990967,0.0370059753053,2013,10,16,21,-2
20131016840393,202339,UAL744,16-OCT-13 00:00:00,IAH,BOS,2013-10-16 12:24:00,10800.0,2,1280.55877795,1247.87694547,0.0261899481313,2013,10,16,12,-2
20131017848313,260808,UAL1102,17-OCT-13 00:00:00,IAH,BOS,2013-10-17 00:31:00,10200.0,0,1300.51237363,1259.2668658,0.0327535877867,2013,10,17,0,-2
20131017880858,304234,UAL1295,17-OCT-13 00:00:00,IAH,BOS,2013-10-17 16:24:00,10440.0,2,1276.46925101,1249.29700671,0.0217500275387,2013,10,17,16,-2
20131017884477,312366,UAL1634,17-OCT-13 00:00:00,IAH,BOS,2013-10-17 18:12:00,10260.0,2,1267.12253292,1248.4997392,0.014916137446,2013,10,17,18,-2
20131017905949,285316,UAL744,17-OCT-13 00:00:00,IAH,BOS,2013-10-17 12:17:00,10260.0,0,1304.85223857,1258.11340531,0.0371499366108,2013,10,17,12,-2
20131017920617,329720,UAL1578,17-OCT-13 00:00:00,IAH,BOS,2013-10-17 21:09:00,10620.0,2,1285.55771504,1248.75153881,0.0294743790749,2013,10,17,21,-2
20131017923834,341813,UAL1602,17-OCT-13 00:00:00,IAH,BOS,2013-10-17 23:33:00,10260.0,2,1275.83853289,1248.41431733,0.0219672389088,2013,10,17,23,-2
20131018006759,418832,UAL1578,18-OCT-13 00:00:00,IAH,BOS,2013-10-18 21:09:00,10440.0,2,1286.95494045,1248.41431733,0.0308716606211,2013,10,18,21,-2
20131018017749,431338,UAL1602,18-OCT-13 00:00:00,IAH,BOS,2013-10-18 23:25:00,10020.0,2,1278.70699644,1249.13299426,0.0236756232659,2013,10,18,23,-2
20131018939497,345846,UAL1102,18-OCT-13 00:00:00,IAH,BOS,2013-10-18 00:28:00,11100.0,2,1289.76374248,1248.50748529,0.0330444612212,2013,10,18,0,-2
20131018958162,391696,UAL1295,18-OCT-13 00:00:00,IAH,BOS,2013-10-18 16:16:00,10320.0,2,1289.34694537,1248.50748529,0.0327106249338,2013,10,18,16,-2
20131018977897,372169,UAL744,18-OCT-13 00:00:00,IAH,BOS,2013-10-18 12:40:00,11100.0,1,1335.34312076,1255.33959099,0.0637305875988,2013,10,18,12,-2
20131018994048,400885,UAL778,18-OCT-13 00:00:00,IAH,BOS,2013-10-18 17:57:00,10320.0,2,1276.69810691,1248.75153881,0.022379606539,2013,10,18,17,-2
20131019029854,435335,UAL1102,19-OCT-13 00:00:00,IAH,BOS,2013-10-19 00:24:00,10380.0,2,1289.48884279,1249.13299426,0.0323070871702,2013,10,19,0,-2
20131019052378,461219,UAL715,19-OCT-13 00:00:00,IAH,BOS,2013-10-19 12:41:00,10140.0,0,1299.51131083,1258.76908248,0.0323667215166,2013,10,19,12,-2
20131019065772,479664,UAL1295,19-OCT-13 00:00:00,IAH,BOS,2013-10-19 16:27:00,10380.0,2,1289.33092978,1248.4997392,0.0327042043258,2013,10,19,16,-2
20131019066221,488884,UAL428,19-OCT-13 00:00:00,IAH,BOS,2013-10-19 18:20:00,9900.0,0,1304.11129138,1258.76908248,0.0360210697314,2013,10,19,18,-2
20131019081741,14501,UAL205,19-OCT-13 00:00:00,IAH,BOS,2013-10-19 23:37:00,10320.0,2,1283.64930883,1247.78880836,0.0287392387479,2013,10,19,23,-2
20131020145435,57297,UAL1634,20-OCT-13 00:00:00,IAH,BOS,2013-10-20 18:22:00,10560.0,2,1284.82369321,1248.57832977,0.0290293068321,2013,10,20,18,-2
20131020146846,35633,UAL382,20-OCT-13 00:00:00,IAH,BOS,2013-10-20 12:34:00,10440.0,1,1335.59124122,1253.54177345,0.0654541153,2013,10,20,12,-2
20131020153233,81821,UAL1602,20-OCT-13 00:00:00,IAH,BOS,2013-10-20 23:45:00,10740.0,2,1288.51299567,1248.65011249,0.0319247824385,2013,10,20,23,-2
20131020155741,72326,UAL205,20-OCT-13 00:00:00,IAH,BOS,2013-10-20 21:25:00,10980.0,1,1330.32578045,1254.79212544,0.0601961500129,2013,10,20,21,-2
20131021172935,84650,UAL1102,21-OCT-13 00:00:00,IAH,BOS,2013-10-21 00:33:00,10320.0,2,1279.96647941,1250.15094495,0.0238495475911,2013,10,21,0,-2
20131021183608,129981,UAL1634,21-OCT-13 00:00:00,IAH,BOS,2013-10-21 17:57:00,10620.0,0,1319.45440969,1258.61837801,0.0483355660026,2013,10,21,17,-2
20131021192180,195501,N662CP,21-OCT-13 00:00:00,IAH,BOS,2013-10-21 17:32:00,9900.0,0,1293.30125565,1256.54865549,0.0292488476248,2013,10,21,17,-2
20131021195738,146065,UAL1578,21-OCT-13 00:00:00,IAH,BOS,2013-10-21 21:11:00,10260.0,2,1281.17888824,1249.29700671,0.0255198574545,2013,10,21,21,-2
20131021200331,157518,UAL1602,21-OCT-13 00:00:00,IAH,BOS,2013-10-21 23:26:00,9900.0,2,1281.28851739,1248.50748529,0.0262561758594,2013,10,21,23,-2
20131021215111,122229,UAL1295,21-OCT-13 00:00:00,IAH,BOS,2013-10-21 16:21:00,9900.0,2,1281.75192805,1249.29700671,0.0259785472664,2013,10,21,16,-2
20131021216054,104949,UAL744,21-OCT-13 00:00:00,IAH,BOS,2013-10-21 12:22:00,11160.0,1,1334.940366,1253.31478159,0.0651277600846,2013,10,21,12,-2
20131022240285,161240,UAL778,22-OCT-13 00:00:00,IAH,BOS,2013-10-22 00:26:00,9840.0,2,1283.83245647,1248.4997392,0.028300139883,2013,10,22,0,-2
20131022303272,211046,UAL1634,22-OCT-13 00:00:00,IAH,BOS,2013-10-22 18:09:00,10560.0,0,1315.91505749,1257.42394783,0.0465166181697,2013,10,22,18,-2
20131022307104,184291,UAL744,22-OCT-13 00:00:00,IAH,BOS,2013-10-22 12:38:00,10560.0,4,1274.51510724,1248.4997392,0.0208373035368,2013,10,22,12,-2
20131023338179,315074,SBE759,23-OCT-13 00:00:00,IAH,BOS,2013-10-23 17:41:00,10860.0,1,1323.73903848,1252.62818953,0.0567693187342,2013,10,23,17,-2
20131023347144,309348,UAL1578,23-OCT-13 00:00:00,IAH,BOS,2013-10-23 21:15:00,11040.0,1,1320.44724259,1251.74598532,0.0548843440146,2013,10,23,21,-2
20131023382373,293303,UAL1634,23-OCT-13 00:00:00,IAH,BOS,2013-10-23 17:56:00,11340.0,0,1311.15344235,1259.2668658,0.0412037971924,2013,10,23,17,-2
20131023400304,320923,UAL1602,23-OCT-13 00:00:00,IAH,BOS,2013-10-23 23:23:00,10980.0,1,1310.44822444,1252.49363033,0.0462713683432,2013,10,23,23,-2
20131023401355,265784,UAL744,23-OCT-13 00:00:00,IAH,BOS,2013-10-23 12:37:00,10080.0,4,1279.12628176,1252.2890988,0.0214305011443,2013,10,23,12,-2
20131024425895,324731,UAL1102,24-OCT-13 00:00:00,IAH,BOS,2013-10-24 00:23:00,11100.0,1,1312.0621162,1253.31478159,0.0468735671794,2013,10,24,0,-2
20131024434652,368984,UAL1295,24-OCT-13 00:00:00,IAH,BOS,2013-10-24 16:21:00,10920.0,2,1292.19942996,1248.41431733,0.0350725812924,2013,10,24,16,-2
20131024454119,377766,UAL1634,24-OCT-13 00:00:00,IAH,BOS,2013-10-24 17:56:00,10620.0,2,1290.76244209,1247.78880836,0.0344398294371,2013,10,24,17,-2
20131024471607,394983,UAL1578,24-OCT-13 00:00:00,IAH,BOS,2013-10-24 21:10:00,10800.0,1,1318.23455696,1253.4029187,0.0517244991893,2013,10,24,21,-2
20131024494316,349912,UAL744,24-OCT-13 00:00:00,IAH,BOS,2013-10-24 12:21:00,11100.0,1,1324.8752109,1255.37362424,0.055363268212,2013,10,24,12,-2
20131025501607,458373,UAL1295,25-OCT-13 00:00:00,IAH,BOS,2013-10-25 16:18:00,11400.0,1,1318.39708037,1251.70410891,0.0532817388607,2013,10,25,16,-2
20131025513404,411702,UAL1102,25-OCT-13 00:00:00,IAH,BOS,2013-10-25 00:30:00,10980.0,1,1317.38991414,1253.31478159,0.0511245327103,2013,10,25,0,-2
20131025518588,467893,UAL778,25-OCT-13 00:00:00,IAH,BOS,2013-10-25 17:59:00,11520.0,1,1337.84751274,1253.78708274,0.0670452193581,2013,10,25,17,-2
20131025561776,438247,UAL744,25-OCT-13 00:00:00,IAH,BOS,2013-10-25 12:19:00,11460.0,1,1335.56924241,1253.86567331,0.065161341311,2013,10,25,12,-2
20131025578299,498322,UAL382,25-OCT-13 00:00:00,IAH,BOS,2013-10-25 23:31:00,11580.0,2,1284.37722841,1247.78880836,0.0293226063664,2013,10,25,23,-2
20131026589149,56422,UAL428,26-OCT-13 00:00:00,IAH,BOS,2013-10-26 18:21:00,11160.0,0,1282.05089708,1256.35927324,0.0204492651018,2013,10,26,18,-2
20131026589782,47607,UAL1295,26-OCT-13 00:00:00,IAH,BOS,2013-10-26 16:23:00,12000.0,1,1339.71652187,1253.0761519,0.0691421425874,2013,10,26,16,-2
20131026603379,2339,UAL1102,26-OCT-13 00:00:00,IAH,BOS,2013-10-26 00:23:00,11340.0,1,1312.30405948,1257.05612657,0.043950251502,2013,10,26,0,-2
20131026624889,27583,UAL715,26-OCT-13 00:00:00,IAH,BOS,2013-10-26 12:33:00,11400.0,0,1312.18790353,1258.61837801,0.0425621669416,2013,10,26,12,-2
20131026652013,81561,UAL205,26-OCT-13 00:00:00,IAH,BOS,2013-10-26 23:42:00,11040.0,0,1287.79443206,1256.6697646,0.0247675788251,2013,10,26,23,-2
20131027676220,102766,UAL744,27-OCT-13 00:00:00,IAH,BOS,2013-10-27 12:46:00,11520.0,2,1276.83050269,1248.50748529,0.0226855006737,2013,10,27,12,-2
20131027699678,139138,UAL205,27-OCT-13 00:00:00,IAH,BOS,2013-10-27 21:12:00,12360.0,1,1328.76239446,1254.92455331,0.0588384703772,2013,10,27,21,-2
20131027705474,124260,UAL1634,27-OCT-13 00:00:00,IAH,BOS,2013-10-27 18:00:00,12000.0,0,1303.55102508,1257.615622,0.0365257891853,2013,10,27,18,-2
20131027705593,117822,UAL1295,27-OCT-13 00:00:00,IAH,BOS,2013-10-27 16:23:00,12060.0,0,1310.64590778,1258.51268257,0.0414244734541,2013,10,27,16,-2
20131027709385,148387,UAL1602,27-OCT-13 00:00:00,IAH,BOS,2013-10-27 23:40:00,12000.0,0,1304.97304843,1257.94800891,0.0373823394847,2013,10,27,23,-2
20131028726391,186859,UAL1295,28-OCT-13 00:00:00,IAH,BOS,2013-10-28 16:21:00,11520.0,0,1297.09711154,1258.76908248,0.0304488166953,2013,10,28,16,-2
20131028737352,151166,UAL1102,28-OCT-13 00:00:00,IAH,BOS,2013-10-28 00:41:00,11700.0,0,1303.33968781,1257.45022559,0.0364940585991,2013,10,28,0,-2
20131028768874,221512,UAL1602,28-OCT-13 00:00:00,IAH,BOS,2013-10-28 23:24:00,11100.0,0,1295.92083733,1255.26521481,0.0323880738779,2013,10,28,23,-2
20131028781927,194665,UAL1634,28-OCT-13 00:00:00,IAH,BOS,2013-10-28 17:49:00,11580.0,0,1302.03019518,1256.05087217,0.0366062585721,2013,10,28,17,-2
20131028795092,209999,UAL1578,28-OCT-13 00:00:00,IAH,BOS,2013-10-28 21:02:00,12120.0,0,1308.41942259,1258.76908248,0.0394435649846,2013,10,28,21,-2
20131028798141,169672,UAL744,28-OCT-13 00:00:00,IAH,BOS,2013-10-28 12:28:00,11760.0,0,1307.89007469,1256.35927324,0.0410159757202,2013,10,28,12,-2
20131029819094,224913,UAL778,29-OCT-13 00:00:00,IAH,BOS,2013-10-29 00:25:00,11100.0,2,1281.33278398,1247.87694547,0.026810206427,2013,10,29,0,-2
20131029868766,273346,UAL1634,29-OCT-13 00:00:00,IAH,BOS,2013-10-29 18:03:00,11940.0,1,1329.02084416,1253.53667184,0.0602169637387,2013,10,29,18,-2
20131029871472,289377,UAL1578,29-OCT-13 00:00:00,IAH,BOS,2013-10-29 21:03:00,11520.0,2,1294.24185942,1248.57832977,0.0365724188527,2013,10,29,21,-2
20131029881082,246787,UAL744,29-OCT-13 00:00:00,IAH,BOS,2013-10-29 12:19:00,11940.0,1,1333.68783758,1254.51232011,0.0631125866217,2013,10,29,12,-2
20131030897418,373376,UAL1578,30-OCT-13 00:00:00,IAH,BOS,2013-10-30 22:55:00,11100.0,0,1308.27234131,1256.88833205,0.0408819208099,2013,10,30,22,-2
20131030923253,356401,UAL1634,30-OCT-13 00:00:00,IAH,BOS,2013-10-30 18:06:00,12600.0,1,1342.62515076,1253.94029056,0.070724946689,2013,10,30,18,-2
20131030949287,328418,UAL744,30-OCT-13 00:00:00,IAH,BOS,2013-10-30 12:24:00,12420.0,1,1341.94681238,1253.86567331,0.0702476676268,2013,10,30,12,-2
20131031005821,443793,UAL1634,31-OCT-13 00:00:00,IAH,BOS,2013-10-31 17:56:00,11760.0,1,1335.44141792,1255.16034847,0.063960807515,2013,10,31,17,-2
20131031008256,435532,UAL1295,31-OCT-13 00:00:00,IAH,BOS,2013-10-31 16:40:00,10860.0,0,1308.750436,1256.05087217,0.0419565520721,2013,10,31,16,-2
20131031029584,417447,EJA162,31-OCT-13 00:00:00,IAH,BOS,2013-10-31 13:58:00,10560.0,0,1310.39867762,1257.44737786,0.0421101516401,2013,10,31,13,-2
20131031045651,473205,UAL1602,31-OCT-13 00:00:00,IAH,BOS,2013-10-31 23:41:00,10740.0,2,1286.38398134,1249.13299426,0.0298214739787,2013,10,31,23,-2
20131031971934,389843,UAL1102,31-OCT-13 00:00:00,IAH,BOS,2013-10-31 00:35:00,12420.0,1,1325.45191178,1258.72192658,0.0530140802335,2013,10,31,0,-2
20131031993184,415166,UAL205,31-OCT-13 00:00:00,IAH,BOS,2013-10-31 12:42:00,10920.0,0,1307.55324498,1261.28209511,0.0366858056941,2013,10,31,12,-2
20131101058119,476594,UAL1102,01-NOV-13 00:00:00,IAH,BOS,2013-11-01 00:23:00,10920.0,2,1288.83172417,1248.50748529,0.0322979552399,2013,11,1,0,-2
20131101097880,28285,UAL778,01-NOV-13 00:00:00,IAH,BOS,2013-11-01 17:54:00,10680.0,4,1292.16832881,1252.01885421,0.0320677875301,2013,11,1,17,-2
20131101102681,2402,UAL744,01-NOV-13 00:00:00,IAH,BOS,2013-11-01 12:24:00,11340.0,1,1331.86673807,1254.51232011,0.0616609472247,2013,11,1,12,-2
20131101131976,44469,UAL1578,01-NOV-13 00:00:00,IAH,BOS,2013-11-01 21:04:00,11160.0,1,1320.28800894,1254.02571244,0.0528396633705,2013,11,1,21,-2
20131102147481,59164,UAL1102,02-NOV-13 00:00:00,IAH,BOS,2013-11-02 00:22:00,10500.0,0,1297.59903685,1259.2668658,0.030440069606,2013,11,2,0,-2
20131102161232,83159,UAL715,02-NOV-13 00:00:00,IAH,BOS,2013-11-02 12:32:00,10620.0,4,1287.32067289,1252.2890988,0.0279740310179,2013,11,2,12,-2
20131102176843,109818,UAL428,02-NOV-13 00:00:00,IAH,BOS,2013-11-02 18:20:00,10260.0,2,1274.48480318,1248.41431733,0.0208828795791,2013,11,2,18,-2
20131102177052,133469,UAL205,02-NOV-13 00:00:00,IAH,BOS,2013-11-02 23:32:00,10560.0,2,1261.29822502,1249.13299426,0.00973893958061,2013,11,2,23,-2
20131102183248,101330,UAL1295,02-NOV-13 00:00:00,IAH,BOS,2013-11-02 16:40:00,10920.0,2,1274.00992805,1248.57832977,0.0203684443918,2013,11,2,16,-2
20131103214398,172049,UAL1295,03-NOV-13 00:00:00,IAH,BOS,2013-11-03 17:15:00,10620.0,2,1280.42204689,1248.41431733,0.0256387075362,2013,11,3,17,-2
20131103253607,178870,UAL1634,03-NOV-13 00:00:00,IAH,BOS,2013-11-03 18:49:00,11280.0,2,1293.02852445,1249.12938218,0.0351437912646,2013,11,3,18,-2
20131103263926,192911,UAL205,03-NOV-13 00:00:00,IAH,BOS,2013-11-03 22:13:00,11220.0,2,1286.18418602,1247.78880836,0.0307707341205,2013,11,3,22,-2
20131104270087,201793,UAL1602,04-NOV-13 00:00:00,IAH,BOS,2013-11-04 01:12:00,11280.0,0,1307.64850614,1258.61837801,0.0389555158182,2013,11,4,1,-2
20131104287716,249493,UAL1634,04-NOV-13 00:00:00,IAH,BOS,2013-11-04 19:00:00,11100.0,0,1301.22664035,1258.61837801,0.0338532021223,2013,11,4,19,-2
20131104295069,204850,UAL1102,04-NOV-13 00:00:00,IAH,BOS,2013-11-04 01:20:00,11160.0,0,1299.15992321,1254.6265384,0.0354953314339,2013,11,4,1,-2
20131104319314,241077,UAL1295,04-NOV-13 00:00:00,IAH,BOS,2013-11-04 17:19:00,10860.0,0,1301.79854341,1259.11616132,0.0338986849671,2013,11,4,17,-2
20131104339268,223179,UAL744,04-NOV-13 00:00:00,IAH,BOS,2013-11-04 13:41:00,11820.0,1,1332.22901793,1253.70166087,0.0626363986871,2013,11,4,13,-2
20131104342953,265579,UAL1578,04-NOV-13 00:00:00,IAH,BOS,2013-11-04 22:01:00,11340.0,0,1308.54792517,1258.80093151,0.0395193492627,2013,11,4,22,-2
20131105362215,302436,UAL1002,05-NOV-13 00:00:00,IAH,BOS,2013-11-05 13:34:00,10740.0,0,1306.31224283,1258.61837801,0.0378938252062,2013,11,5,13,-2
20131105379513,279576,UAL1102,05-NOV-13 00:00:00,IAH,BOS,2013-11-05 01:28:00,10860.0,0,1280.92933554,1254.9019745,0.0207405531055,2013,11,5,1,-2
20131105408926,329343,UAL1634,05-NOV-13 00:00:00,IAH,BOS,2013-11-05 19:26:00,10500.0,0,1303.36399718,1256.05087217,0.037668159827,2013,11,5,19,-2
20131105416094,346906,UAL1015,05-NOV-13 00:00:00,IAH,BOS,2013-11-05 22:18:00,11100.0,2,1280.92095501,1248.41431733,0.0260383409832,2013,11,5,22,-2
20131106442990,435309,UAL1017,06-NOV-13 00:00:00,IAH,BOS,2013-11-07 00:09:00,10140.0,0,1310.31609929,1257.28019667,0.0421830414318,2013,11,7,0,-2
20131106463663,382856,UAL1002,06-NOV-13 00:00:00,IAH,BOS,2013-11-06 13:37:00,10560.0,0,1303.10676533,1258.74406407,0.0352436230052,2013,11,6,13,-2
20131106469960,359043,UAL494,06-NOV-13 00:00:00,IAH,BOS,2013-11-06 01:22:00,11760.0,1,1321.90075676,1258.22862642,0.0506045793279,2013,11,6,1,-2
20131106488766,410181,UAL1634,06-NOV-13 00:00:00,IAH,BOS,2013-11-06 19:11:00,12120.0,1,1347.12604991,1254.70781029,0.0736571804678,2013,11,6,19,-2
20131106489872,427548,UAL1015,06-NOV-13 00:00:00,IAH,BOS,2013-11-06 22:36:00,12180.0,1,1338.70624381,1254.20409549,0.0673751175175,2013,11,6,22,-2
20131107528463,480360,UAL723,07-NOV-13 00:00:00,IAH,BOS,2013-11-07 16:43:00,10680.0,2,1290.86730679,1249.21841614,0.0333399588971,2013,11,7,16,-2
20131107529919,440459,UAL1602,07-NOV-13 00:00:00,IAH,BOS,2013-11-07 02:00:00,10140.0,0,1290.26610398,1256.92616452,0.0265249784818,2013,11,7,2,-2
20131107540416,464195,UAL1002,07-NOV-13 00:00:00,IAH,BOS,2013-11-07 13:31:00,10620.0,2,1282.27043245,1247.78880836,0.0276341828545,2013,11,7,13,-2
20131107577950,492288,UAL1634,07-NOV-13 00:00:00,IAH,BOS,2013-11-07 19:15:00,10500.0,2,1280.18703537,1247.78880836,0.0259645116153,2013,11,7,19,-2
20131107587176,10555,UAL1015,07-NOV-13 00:00:00,IAH,BOS,2013-11-07 22:20:00,10140.0,2,1274.85386309,1248.41431733,0.0211785025209,2013,11,7,22,-2
20131107589075,18228,UAL1017,07-NOV-13 00:00:00,IAH,BOS,2013-11-08 00:13:00,10680.0,2,1286.84537352,1248.59562241,0.0306342184966,2013,11,8,0,-2
20131108639803,49470,UAL1002,08-NOV-13 00:00:00,IAH,BOS,2013-11-08 13:28:00,10920.0,2,1289.1202992,1249.13299426,0.0320120476524,2013,11,8,13,-2
20131108655703,65734,UAL723,08-NOV-13 00:00:00,IAH,BOS,2013-11-08 16:48:00,11220.0,2,1291.89985879,1249.13299426,0.0342372387322,2013,11,8,16,-2
20131108663036,78407,UAL1634,08-NOV-13 00:00:00,IAH,BOS,2013-11-08 19:17:00,11100.0,2,1285.70553916,1247.95828937,0.0302472046695,2013,11,8,19,-2
20131108667518,105005,UAL1017,08-NOV-13 00:00:00,IAH,BOS,2013-11-08 23:59:00,11220.0,0,1298.4473391,1258.61837801,0.0316449861145,2013,11,8,23,-2
20131108670793,97024,UAL1015,08-NOV-13 00:00:00,IAH,BOS,2013-11-08 22:20:00,11280.0,0,1298.31808461,1257.03829926,0.0328389241348,2013,11,8,22,-2
20131109683119,110266,UAL1602,09-NOV-13 00:00:00,IAH,BOS,2013-11-09 01:26:00,10980.0,2,1274.38509146,1249.13299426,0.0202156994574,2013,11,9,1,-2
20131109712358,169749,UAL494,09-NOV-13 00:00:00,IAH,BOS,2013-11-09 19:09:00,10680.0,2,1281.72594817,1247.78880836,0.0271978235276,2013,11,9,19,-2
20131109716864,135293,UAL410,09-NOV-13 00:00:00,IAH,BOS,2013-11-09 13:27:00,11220.0,1,1331.51879763,1253.94029056,0.0618677840214,2013,11,9,13,-2
20131109719176,188226,UAL1602,09-NOV-13 00:00:00,IAH,BOS,2013-11-10 00:28:00,10920.0,2,1291.76143171,1250.07722663,0.0333453039455,2013,11,10,0,-2
20131110812183,233402,UAL1634,10-NOV-13 00:00:00,IAH,BOS,2013-11-10 19:38:00,11220.0,2,1279.98653668,1248.50748529,0.0252133461388,2013,11,10,19,-2
20131110812589,223552,UAL1295,10-NOV-13 00:00:00,IAH,BOS,2013-11-10 16:40:00,11040.0,2,1285.15041128,1247.78880836,0.0299422487757,2013,11,10,16,-2
20131110821108,250523,UAL205,10-NOV-13 00:00:00,IAH,BOS,2013-11-11 00:14:00,11400.0,2,1276.54144399,1247.78880836,0.0230428702666,2013,11,11,0,-2
20131110824323,245749,UAL230,10-NOV-13 00:00:00,IAH,BOS,2013-11-10 23:07:00,11340.0,2,1292.17086872,1249.29700671,0.0343183900835,2013,11,10,23,-2
20131111835242,297719,UAL1634,11-NOV-13 00:00:00,IAH,BOS,2013-11-11 19:34:00,11400.0,0,1300.01374459,1255.46867265,0.0354808311103,2013,11,11,19,-2
20131111841314,286845,UAL723,11-NOV-13 00:00:00,IAH,BOS,2013-11-11 16:49:00,11340.0,0,1300.17083731,1257.23990967,0.0341469653582,2013,11,11,16,-2
20131111848631,255111,UAL1017,11-NOV-13 00:00:00,IAH,BOS,2013-11-11 01:33:00,11400.0,0,1308.34487425,1256.92616452,0.0409082977072,2013,11,11,1,-2
20131111858283,272898,UAL1002,11-NOV-13 00:00:00,IAH,BOS,2013-11-11 13:31:00,11220.0,0,1299.72818005,1256.05087217,0.0347735182088,2013,11,11,13,-2
20131111902915,320421,UAL1017,11-NOV-13 00:00:00,IAH,BOS,2013-11-12 00:14:00,11100.0,0,1298.27454794,1256.05087217,0.0336162146763,2013,11,12,0,-2
20131111903750,313947,UAL1015,11-NOV-13 00:00:00,IAH,BOS,2013-11-11 22:26:00,10920.0,0,1300.67035142,1257.42394783,0.0343928582408,2013,11,11,22,-2
20131112913616,386840,UAL1015,12-NOV-13 00:00:00,IAH,BOS,2013-11-12 22:27:00,10140.0,1,1321.28922536,1252.00268056,0.0553405722477,2013,11,12,22,-2
20131112929448,325340,UAL1602,12-NOV-13 00:00:00,IAH,BOS,2013-11-12 01:30:00,10980.0,0,1297.89434619,1255.55482805,0.0337217596578,2013,11,12,1,-2
20131112930476,370895,UAL1634,12-NOV-13 00:00:00,IAH,BOS,2013-11-12 19:25:00,10740.0,1,1326.27442791,1252.32961788,0.0590458046941,2013,11,12,19,-2
20131112941717,347107,UAL1002,12-NOV-13 00:00:00,IAH,BOS,2013-11-12 13:27:00,10500.0,2,1279.2480452,1248.57832977,0.0245637095381,2013,11,12,13,-2
20131113002731,472889,UAL1017,13-NOV-13 00:00:00,IAH,BOS,2013-11-14 00:02:00,12240.0,1,1332.02481779,1252.01885421,0.0639015645063,2013,11,14,0,-2
20131113020932,466008,UAL1015,13-NOV-13 00:00:00,IAH,BOS,2013-11-13 22:18:00,12360.0,2,1276.82071828,1249.13299426,0.0221655533411,2013,11,13,22,-2
20131113024349,448298,UAL1634,13-NOV-13 00:00:00,IAH,BOS,2013-11-13 19:05:00,12720.0,1,1331.08009825,1252.01885421,0.0631470075493,2013,11,13,19,-2
20131113995880,422030,UAL1002,13-NOV-13 00:00:00,IAH,BOS,2013-11-13 13:27:00,11760.0,1,1334.00061677,1252.41503976,0.0651426040243,2013,11,13,13,-2
20131113998007,399261,UAL369,13-NOV-13 00:00:00,IAH,BOS,2013-11-13 01:28:00,10440.0,1,1324.60972984,1254.33512207,0.0560253847102,2013,11,13,1,-2
20131113999245,493955,N672WM,13-NOV-13 00:00:00,IAH,BOS,2013-11-13 16:34:00,12060.0,0,1303.79781954,1258.61837801,0.0358960605735,2013,11,13,16,-2
20131114075746,18726,UAL723,14-NOV-13 00:00:00,IAH,BOS,2013-11-14 16:54:00,11280.0,0,1306.8474659,1258.76908248,0.0381947603293,2013,11,14,16,-2
20131114076419,30692,UAL1634,14-NOV-13 00:00:00,IAH,BOS,2013-11-14 19:27:00,11400.0,0,1304.82659466,1256.54865549,0.0384210662789,2013,11,14,19,-2
20131114083097,478673,UAL1602,14-NOV-13 00:00:00,IAH,BOS,2013-11-14 01:30:00,12180.0,0,1301.2465055,1256.54865549,0.0355719214017,2013,11,14,1,-2
